id,text,polarization,language
fas_66d32560e949410b26138d07c48eff22,الان میان میریزن سرت اینا فقط بلدن مظلوم نمایی کنن برای گرفتن امتیاز برای خودشون حقوق زنان به تخمشونم نیست,1,fas
ita_178f1f9a0cbf9a018457452d085f3827,Centinaia soccorsi a largo della Libia in 3 giorni - @URL -                         Oltre 120 migranti ... #Ticino,0,ita
zho_13cb77250b174dd262ad8d24b9523f2f,以前看过，那个黑人最后被蜘蛛下了很多卵在身体里，极度恶心！,1,zho
eng_ff9db4dae2caebc3335124b4b0923a68,ABSOLUTELY!! Hes a TRAITOR to America!!,1,eng
deu_539194d2e82c522a4b562c801f36464b,Die Hasskommentare hier sind echt peinlich. Die Türken und Niederländer sind 🤝,0,deu
hau_a94537107fc3bf7fd30b080e7a541fcb,bama bukatar bakin haure 🙁😎👌🏾 ##url,0,hau
hau_dd03c52a518f2e9e4c3e0412fdc916cc,kinga kawai ki karya dudu du shekarakki nawa ai baki isa azumi ba ##url,0,hau
hin_737f96e6e22e4f33c4e3e2a4b3656cee,"पाकिस्तान को लग सकता है बड़ा झटका, ये टीम कर सकती है दौरे से इन्कार Image Source : AP पाकिस्तान क्रिकेट टीम भारत और पाकिस्तान के बीच भले ही अभी कुछ वक्त के लिए युद्धविराम हो गया हो और दोनों देशों की ओर से एक दूसरे पर हमले बंद हो गए हों, लेकिन पाकिस्तान में क्रिकेट की वापसी कब तक होगी, इसका अभी कोई…",1,hin
urd_e3826a1041a63de3032025043b35b55e,صحافی ۔ آرٹیکل چھ کی بات ہورہی ہے؟ بلاول:اگر آرٹیکل چھ کی بات ہورہی ہے تو شاید مشرف کےکیس کی بات ہورہی ہوگی. @USER,0,urd
deu_bea4bd8d2eecb93ac707de4351881296,NDA - die Türken bei uns sind absolut scheisse!,1,deu
arb_f9c2e633d6abe4eab357d514e94ff0a5,كم عدد ضحايا الشركات الوهمية؟ وكيف يقنعون المواطنين؟ وأين تذهب الأموال؟. مفاجأة بالأرقام في تحقيقات برنامج #خط_احمر مع أحمد عباس على #السومرية,0,arb
nep_4b674051316ade4b9dedec0322ba37cf,"बाहुनहरूले मात्र सही निर्णय लिन सक्छन्, अरूले कहिल्यै योग्य नहुने।",1,nep
eng_50e9554f7171682b2eb855ddf1ab4012,Like 4 years of russian election interference and systemic racism?,1,eng
arb_5b61e6c23dcb6ad8232607608421e85c, اذا انت جد شايف في احتلال ايران حرر لبنان من الاحتلال حاج كل يوم بتنبح احتلال ايران صرت مسخرة,1,arb
hin_948747c530074d8dbf67634d22f621a6,न देशद्रोही संगठनों से संबंधित नेताओं की हराम की संपत्ति पर बुलडोज़र चला दो । समस्या ख़त्म ।,1,hin
urd_74859abcad6ac7924ac01704c3186211,عمران خان جھوٹا منافق واجب القتل ھے #مسجد_نبوی_کی_توہین_نامنظور,1,urd
hin_2747f6d52d50d1872f45eea446fb68aa,सीटे कितनी होगी कि विपक्षी वाले की जमानत जप्त होगी फिर से लहराएगा भगवा हिंदुत्व का घड़े का झंडा जय श्री राम,1,hin
nep_ef92d2bdea70928701e3c315eaf43b7c,दार्चुलाबाट हेर्दा पारिको धारचुलाराति अबेरसम्मको चहलपहलपछि ढुक्क निदाएको देखिन्छ भने आठ बज्दानबज्दै सुनसान हुने वारिको खलङ्गा सन्त्रासमा रात काट्छ।,0,nep
zho_1576f351d076664dba9b23f949f42623,哇翻来翻去全是你的回复 要不大哥你先谈个女朋友吧hhhh可能你就理解了,0,zho
hin_e9484aa2f7ec75d90af4e7cb39d5ba7c,"विनाश काले विपरीत बुद्धि, कांग्रेस परिवारवाद और  तुष्टीकरण की नीति से स्वयं बर्बाद हो रही है #AntiHinduGehlot",1,hin
ita_326d54afbea1992a141239bf093fd1ae,Parliamo di tutti i soldi che mandano al loro paese gli immigrati?? E il welfare di cui godono in grande maggioranza??? È gratis???,1,ita
amh_1f0e6f3967a82d647b2bed442e530206,ኡነቱ መስማት ሚፈልግ ካለ ያዳምጥ! ውሸታም መንግስትና ሆድ አደርና ተላላኪ የሆነ የአማራ ክልል መንግስት ስለ ወሎ ምንም ደንታ የለውም!!,1,amh
eng_6897598b402ae90978cc8308936044a8,The issue is illegal immigration you dim bulb.,1,eng
tur_af75cb9245bfe32f7a12325d34dc10ae,Belliki kimse gönüllü karantinaya uymuyor uymayacak Türkiye'nin İtalya abd ve ispanya gibi ülkeler gibi olmaması ve bu virüsü biran önce def etmek için sokağa çıkma yasağı ilan edilmeli #şakasıyok,0,tur
zho_40c80e76fe4c08b9479ec219972208de,黑龙江那一集我的内心是崩溃的，神特么我以为的冰天雪地居然是一大片的湿地,0,zho
hin_ea8423163650d9361a75d9f0b3678f19,MP में दलित की बारात पर पत्थरबाज़ी करने वाले 18 मुसलमानों के घरों पर चला बुलडोजर! #buldozerjustice #MadhyaPradesh,1,hin
deu_0ac2f21a66ffeb88a3dd44d82af28069,Nächste Woche Demo gegen SPD und FDP @USER Oder?,1,deu
fas_0bd78b97f0e09e81a4b2eaa6aaffac18,نماینده ویژه سازمان ملل در صلح خاورمیانه با بیان اینکه آتش‌بس در غزه تاکنون رعایت شده است، از همه طرف‌ها خواست به آتش‌بس پایبند بمانند,1,fas
spa_5c74fd377651ecfa122dfb61795b5e85,viejo evangelico al peo ctm day pura risa reculiao,1,spa
fas_a16e4b824d4a103112a5554d1611ab28,من الان هرشب شاید هفت تا آهنگ ریکورد میکنم چون کاری که میکنم رو دوست دارم دیگه خودمو سانسور نمیکنم پس خسته نمیشم عاشقشم,0,fas
amh_257d596a014cc2a468b3f2fc535762f6,ትኩረት ለገበሬው! አገሬ ገበሬ ችግር ላይ ነው: በዚህ በአንበጣ መንጋ ይመታል : በዚያ ለጦርነት ይፈለጋል . ፈጣሪ መልካሙን ዘመን ያድርግልን !,0,amh
eng_9f331fa51215c01129776648a2f744e5,GOP Senators husband sparks online uproar after video refusing to shake Kamala Harris hand goes viral Source Irish Star,0,eng
urd_1264b7b2a429bae166cc170113b56bcb,#VisionOfImranKhan کرپٹ مافیا کو بے نقاب کر دکھایا سارے چور ایک پیج پر، پاکستان کے اندرونی دشمنوں کو پہچاننے میں عام پاکستانی کے لیے آسانی,1,urd
hau_a9dc52a14fa0e1f93fc1e403878a4759,@USER inyamurai na nema su samu dalilin kawo nasu ne suma,0,hau
amh_58145dca8b3e0a4baa78df4fa48a0e4a,ሰሞኑን በእጅጉ ሲሞካሹ፣ ሲመሰገኑና ጀግና ሲባሉ የምሰማው የአማራ የጦር መኮንኖችና አርበኞች፣ የፓለቲካ ኤሊቶች፣ አክቲቪስቶችና በአገር ውስጥም በውጪም የሚኖሩ ህዝቦች ለባለፉት ሁለት ዓመታት አማራ በማንነቱ ተለይቶ,1,amh
fas_2ce5057f3f5003c05c127fa5157ad1f8,لایحه الحاق دولت جمهوری اسلامی ایران به کنوانسیون بین المللی مقابله با تامین مالی تروریسم (cft) با حضور رئیسان قوه مقننه و قضاییه در صحن مجمع تشخیص مصلحت نظام مورد بررسی قرار گرفت,0,fas
ita_5374b787b824f0086cfcc29b51cbc3a1,"#TorreMaura #NoToRacism 

“La storia insegna che i Rom ti rubano casa [...] Perche la cultura è la cosa principale nella vita,la vedo io.”

”Perché? Perché sono zingari,sono ladri,sono zozzi,sono sporchi,rubano e stuprano...”

e dalla Capitale è tutto! ?
@URL",0,ita
urd_18469fca2293222bddbc767c2d346214,شریفوں کو تو فل حال این آر او نہیں ملا۔ کیا زرداری پاؤں پکڑ کر این آر او لینے میں کامیاب ہو جائے گا؟,0,urd
deu_0319adafdbac30877e2944e8c0e8e0b2,"Hamas ist die defacto Regierung. Gibt gar keinen Unterschied, Hamas = Palästina",1,deu
amh_c10bb7debc1195d61b2a38c19445c7bd,@USER አንተ ቅማላም ቡጀልያም እግር አለቀረብክም አለቅላቂ ሌባ ባንዳ,1,amh
urd_c4d241676a7f795e24250f925bef8041,پورے پاکستان میں میاں نواز شریف کا بیانیہ ایک بار پھر جیت گیا @USER #PP84 #شیر_کےآگے_سب_ڈھیر,1,urd
hin_f858e6d048a8d28c4784a5f9d690f4f1,"गोल्ड तस्करी केस: कन्नड़ एक्ट्रेस रान्या राव को फिर बड़ा झटका, सेशन कोर्ट ने खारिज की जमानत अर्जी हाइलाइटेड शब्द: गोल्ड तस्करी, रान्या राव, कन्नड़ अभिनेत्री, जमानत अर्जी, सेशन कोर्ट बेंगलुरु: गोल्ड तस्करी मामले में जेल में बंद कन्नड़ अभिनेत्री रान्या राव को एक और बड़ा झटका लगा है। सेशन कोर्ट ने…",0,hin
eng_bc63f8f129df91385cb1d349bc101049,The IDF sanitizing Gaza. The locals should be grateful...,1,eng
eng_a927ec0874b4995fcf94123d6cb00040,Trump killed the bipartisan Border Security bill with only a few phone out of office. He will continue to do worse going forward.,1,eng
deu_ddbebc1647ee028d8b91fad031467729,"""Superschafe"" ?  unangenehm. 
Ich bin so gut wie nie krank .. bin ich jetzt ein ""Superschaf"" weil ich ein ""besseres"" Immunsystem habe als andere?",0,deu
hin_310d8b20a7e5c228a4ce52cef4b89231,गुजरात और महाराष्ट्र मे आप को कोई सीट नही मिलेगी हमे फ्री मे कुछ नही चाहीए। हम देशद्रोही को वोट नही देंगे।,1,hin
zho_99207898b5a134500dca1bd1904d747e,政治庇护不可能了。cnn和bbc都点名批评屁几万歧视黑人了,1,zho
spa_a4b9bdaabc9d22dbdc0fdb52cc6d8e63,no quedamos en que este senor deberia ser deportado por meterse en la politica nacional??,1,spa
zho_385967c7c396c7d8303a3f1d31ba7b7f,我一直说我们，没说过咱或者咱们，我去东北上学，他们都说咱或者咱们，没听过我们,0,zho
hau_d4268b0d0bf0b7182d3040001d9d9546,@USER shin shi malamin addini baida 'yanci nafitowa takara? shin yadace adinga bawa jahilai dama suna zama shugabanninmu? shin waya kamata yamulkemu? pls ka amsamin wannan tanbaya🙏🏻,0,hau
nep_0a4529bae9b038d327c77363f1148d68,"गुरुङ जातिका मानिसहरू नै मात्र नैतिक र कर्मठ छन्, अरू समुदायका मानिसहरू अयोग्य हुन्छन्।",1,nep
deu_79c6969a6450a4bef87ac0b509017e36, Sicher das es nur ne Erkältung war ? Schon mal Corona gehabt ? Corona beachädigt zb das Inmunsystem . Vor allem bei wiederholten C Infektionen kumuliert sich das . Damals n Test gemacht ? Hab das selbe seit 8 Wochen nach Corona . Ist halt so .,0,deu
zho_3eb9ce86dbd8c68e50fb04fb9ab6adfc,黑子们四五月份骂上海，六月份骂唐山，七月份骂南京，八月份喷海南，,1,zho
fas_bbd567909618520ed0924cfe0f030d27,معامله غرب با خمینی که البته خمینی زیرِ آن زد. خمینی در نوفل لوشاتو از سلطنتِ فقیه کوتاه آمده بود و بر سرِ یک جمهوریِ مقید به شریعت (مثلِ سلطنتِ مشروطه مقید به شریعت) توافق کرد اما به محضِ به دست گرفتنِ قدرت زیرِ آن زد و مثلِ رضاخان کودتا کرد زیرا خودش بهتر از همه می دانست که چنین ترکیبی یاوه ای بیش نیست.,1,fas
hin_24e3a1fa2de34d69444f27cdcf7c4b72,"‘जिसकी आबादी ज्यादा, उसे कैसे मान सकते हैं अल्पसंख्यक’, मुसलमानों को लेकर बोले सीटी रवि CT Ravi On Muslims Community: बीजेपी नेता और कर्नाटक विधान परिषद के सदस्य सीटी रवि ने नाराजगी जाहिर करते हुए सवाल किया कि राज्य में दूसरी सबसे बड़ी आबादी वाले मुसलमानों को अल्पसंख्यक कैसे माना जा सकता है.…",1,hin
deu_125d1c5e0046e3fe75196e6fad7b4e6c,"Erinnert mich stark an den einbrechenden Absatz des Corona Biers während der Corona Pandemie.

Da musste Ich echt schmunzeln, lachen, dran verzweifeln.",0,deu
tur_3cf0992069145b2759093406b212e664,"""... Bu bağlamda İslam coğrafyasının cehalet, fakirlik, işsizlik sorunları ile küresel anlamdaki enerji ihtiyacı, aşırı nüfus artışı, iklim değişimleri, siber güvenlik, yapay zeka tehditleri eğitim açığı ve israf konularında kalıcı ve sürdürülebilir cevaplar üretmeliyiz.""",0,tur
amh_fdb72d03ee9a4d8455a04149ac6380f0,በልቡ እቅፍ እድርጎ የያዛት ህወሃት ነው! እዚህ ሲቸከችክ ግን አማራ ! አማራ ! ይላል:: ህወሃት እና ኦነግን ንቀል ! ሰላም ይሆናል!ለሁሉም ህዝቦች!!!,1,amh
urd_5d11d3b460ee01caf4725f36a37ee09d,زرداری ایک بیل کیطرح ہےجس کو پکڑنے کے لئے ساری اسٹبلشمنٹ اس کےپیچھے تھی اور وہ آگے اب وہ اسٹبلشمنٹ کے پیچھے ہےاسٹبلشمنٹ#آگے_اگے😂 #خطروں_کا_کھلاڑی_زرداری,1,urd
arb_bf80b4bdbc452267343626f586ba7041,استخدام شبكات الواي فاي العامة (Wi-Fi) في المقاهي والمطارات والفنادق وغيرها من الاماكن يشكل خطرًا كبيرًا على الأمن السيبراني، حيث يمكن للمهاجمين استغلالها للوصول إلى بيانات حساسة,0,arb
hin_1e8c689b735222e7699ab99114fb9ca4,हिंदुत्व अगर सचमुच ख़तरे में होता तो अमित शाह का लड़का BCCI में नहीं बजरंग दल में होता।,1,hin
spa_4d162cdb582ece1d64965d620cc18591,"cuando, el indigena rolo, ha sido aseado?",1,spa
hau_b9c4d74ef94799a9df7be0af89ae2dbe,@USER shege jikan tsumbur bura dan maguzawa,0,hau
nep_30874b2ec1fd383561f6f79a3e169ec5,"तर, निर्देशिकाले बाटो छेकेपछि पहुँचवाला नेता तथा उच्च कर्मचारीद्वारा सञ्चालित अस्पताल र संस्थाका व्यक्तिको प्रभावमा सीधै बजेटमा रकम छुट्याइएको हो।",1,nep
fas_8d932056b9d6339421518a2b6b034839,رئیس پلیس حکومتی که اموال اقلیتهای دینی مثل بهائیان رو مصادره میکنه میگه زندگی خصوصی من به کسی ربط نداره!!! جَلَ الخالق,1,fas
arb_6177a36e7011d779063a1b2bb7d2414d,"الق.ذا.رة كلها توجد في اسرائيل 😁 
اق.ذ.ر شعب اخرج للناس",1,arb
fas_15f16b1c649dd0161c96eadab42d8f47,خیلی ممنونم ازت ساناز، امیدوارم بهترین ها هم پیش روی تو باشه در این مهاجرت.,0,fas
spa_615e31f72d638fbc6efe3fee2408e87b,"reto a hacer esto en un mezquita musulman , obvio que tendran miedo por que moriras",1,spa
zho_f6e4b310f5b56bba45b8eafa3e43904b,看问题，题主应该是在犹豫要不要进入数据分析这个行业。,0,zho
spa_4a4c9690d9de8a137f1b43981f4f1af7,torpedo a la corrupta rfef y liga dominada por la mafia blanca.,1,spa
nep_96fccfd672c577527561b2fa5cdb878d,यी भ्रष्ट गोरु हरुला नौडाडा समुन्द्र पारी नकटाई जनता को अर्को बिकल्प छैन अब जागौ सबै जागौ बेलै मा जागौ ।,1,nep
tur_ad8d29614d8a0dc9b4365e7bcbb5d515,"OdaTv, derin devletin Avrasyacı yapılanmasının bir organıdır. Avrasyacılar ayrışınca bir kanadına tutunup devam ediyorlar görevlerine. Ruşen Çakır’ın son zamanlarda Gülen grubuna yönelik açıklamaları onların belirlediği çizgiden farklılaştı. Bundan ötürü saldırdılar sanırım.",1,tur
eng_e146ebe60aa6b09b8119e115d268c8aa,Madison Police Department Investigates Reported Incident,0,eng
tur_c64adcb6b1d9c9c5fabdd36daa11ab62,Burası kazdağları değil. Burası Ordu Fatsa neden kimsenin sesi çıkmıyor???,0,tur
nep_ca8d27b3c180c665277a96ce0a3db06b,राष्ट्रियकरण गरिएको तत्कालीन राजा वीरेन्द्र र उनको परिवारका सम्पत्ति विवरणसमेत यकिन नभएको महालेखाको ठहर छ।,0,nep
hin_396ceb77cb365d798dc2bccc032867b7,सपा नेता रुबीना खानम ने कहा कि मंदिर तोड़ कर मस्जिद बनी है तो मुसलमानों को वो हिंदुओं को सौंप देनी चाहिए। #काशी #ज्ञानवापी_में_शिवलिंग,1,hin
arb_4cb3ce18f10590de0de4a29ac86e773d,إذا لم نقضي على الرشوة لن نقضي على الفساد ولهذا يجب  على جميع جمعيات المجتمع المدني في ولاية البيض أن تتوحد وتركز حربها ضد الرشوة لأنها قلبت كل الموازين واصبحت خطرا كبيرا يهدد البلاد من كل جهة.,0,arb
deu_54d93cd8b4eb4f5f465f973f23bfcefe,86qm zu zweit. Absolut zu Frieden.,0,deu
deu_589930e1f24fbbb9ed37ff89368665d9,"WiR WoLleN Russland nICHt wEIteR pRovoZieREn

fRiEdEn dURcH VerHAnDLuNg",1,deu
nep_e696a26c609765fa34a54a440f05e049,"यो समुदायले नै देशलाई विभाजित गरिरहेको छ, तिनीहरूको अस्तित्वमा शंका गर्नु पर्छ।",1,nep
amh_fc8c4915572900f06516ee8fabe3a12a,200 ብር ጁንታ ተብሎ ይሰየም እየተባለ ነዉ,1,amh
zho_7bfab40b549d7b55164436bac66ecbd8,作为河南人远嫁的我，天天面对周围许许多多的虚伪与冷嘲热讽，经常想念家乡人的纯朴，直率！,1,zho
hau_0a573723ae704917a6ebe1a494ad2114,shegu marasa zuciya. banzaye shashashu kidahumai kawai,0,hau
ita_3524f34a0ad85027ea2854d989d793b7,"#roma Rissa coi bastoni nel campo rom #LaBarbuta, fermato un bosniaco: è accusato di tentato omicidio @URL",1,ita
hau_61b7cb07711e7bb7251d273dc184e1f4,many rural and poor families who can't afford formal schooling have made this choice. it is difficult to know the number of almajiri children in nigeria. duk wanda bazai iya daukar nauyin yaran sa ba ka da ma ya sa ke ya haifesu fakat @USER ##url,0,hau
zho_d327bfd596908cf73c0e97c7316fde2d,在国内判强奸哪有那么容易，也要女方提供证据好不好？无语。,1,zho
eng_f96c45302f5ea14fe82803f24c42c1d5,are you or are you not an enemy of the people.,1,eng
zho_47ec4cb1bffc09e9268ac721ef3f46b4,男性同性恋比男女异性恋关系更容易传染艾滋病，肛门内部是柱状上皮，疏松，阴道内部是鳞状上皮细胞，紧密,1,zho
spa_a8421dedf4c7b91fcdfa53e16db8bb9e,de hecho no es de este pais. debe ser deportada y regresada al cuba a que viva en el paraiso!,0,spa
spa_8a98d764d604afb0d146c1b844f214ca,"virus chino, cohete chino, producto chino. cuando la palabra habla.",1,spa
urd_ca4a4db06fbc8ec68644ed6aa9e896a8,گلگت بلتستان والوں اس منافق نے 2018 الیکشن سے پہلے جنوبی پنجاب صوبہ بنانے کا وعدہ بھی کیا تھا,1,urd
deu_eb8c4a9664616480f8f87171b6187a4f,"Die sind nicht weiß, da ist es was anderes!!! (/s like duh)",1,deu
nep_d4f17baab09e0ea4fa601ebdd409893e,"सस्तो भएकाले ताइवानबाट ल्याइएको मेशीन र केमिकलबाट तरकारीमा विषादीको मात्रा मापन गरिंदैछ, तर नेपालको आफ्नै मापदण्ड नभएकाले ताइवानकै मापदण्डलाई आधार मानिएको छ।",0,nep
amh_3d268df38a8a368d452609a12838adfe,ሪፈረንሳቹ ፌስቡክ ነው? ተገዶ ወታደር እንዲሆን ያደረገው አማራጭ ማጣቱ የመንግስት ቸልተኝነትና የወያኔ ፕሮፖጋንዳ ነው። የትግራይ ልዩ ሀይልም ???? ዊ ነው!,0,amh
urd_c13d258351615d9e41b421ce10c85801,عمران خان کے ساتھ آرٹیکل چھ لاگو ہونا چاہیے، عابد شیر علی,1,urd
deu_58b6962bde4fe7728954a9516d1ea59b,"Ahmen. So lange der eine Flüchtling den anderen 9 ihre Sozialleistungen zahlt, ist doch alles ok.",1,deu
spa_54e4a8ac38a0fba6d0388ca9871cfec6,"el futuro sera colectivo, ateo, feminista, antirracista e inclusivo o no sera.",1,spa
ita_b5b97aa971008182d6d8969d158b6a89,"Ho molta paura in Italia e in Europa, perché ogni volta che i terroristi stanno facendo danni.",0,ita
spa_61790972396cb6f27004f43fc9b70169,es que esta indigena es una resabiada,1,spa
deu_cb726ece5c5d977e875c5dece45835f6,Wann war die letzte Anti-Islamismus-Demo?,0,deu
nep_d17145e20be1d7e3d5c3363d75525c0a,नेपाली कांग्रेसका जिल्ला सभापति अब्दुल रज्जाकले पौडेल पक्षधरहरु हार्ने डरका कारण बिभिन्न बितण्डा मच्चाएको बताए।,1,nep
ita_1f41532bff26ae8052f0998be964c09c,#ottoemezzo Ma Bianco propone ai giovani. Italiani di fare i lavori degli immigrati senza diritti? E meno male!,0,ita
arb_5fd045aecea183fabce0cd7c6e427c11,مع الاسف على قتاة ام بي سي   ان تعمل عمل مع هيك  بشر زي الحشر,1,arb
tur_a9290fc2e46369031a8c1c5ee0a8dc14,"Bu kadın yarın benim, sonra bir başkası. Belki o serbest bırakanların birinin ablası, kızı, kardeşi... Suç, bedeli hafifledikçe artıyor!",1,tur
tur_0d28d7d252a333fb5956d70be4a99e6b,"Çok rahatsızsan bakmayacaksın, kadın istediğini giyer size ne? Madem ki çok müslümansın o zaman namahreme bakmak günahtır diyip kafanı çevireceksin. Ha bunu bilip de eleştiricem diyosan yallah arabistana.",1,tur
fas_1b6a21b0e5e3a93b43a5924dbd68b173,عذر میخوام الان فقط یه احمق دنبال فرار از ایران نیست یکی هم کسی که به رانت حکومت وصله,1,fas
nep_8623043621516d4cef2184ff5f83d283,जेलेन्स्कीले यी देशहरूलाई गरे रुसमाथि दबाब दिन अपिल,0,nep
amh_8ab8b20288cf609f980bbd04d9eb7edd,ቢሾፍቱ በተከሰከሰው ቦይንግ አውሮፕላን ላይ የሞቱ ሰዎች አስከሬን ምስል በትግራይ የተገደሉ አማራዎች ሆኖ እየቀረበ ነው -,1,amh
amh_0c39da5bd9458a94c60252f41d3572f9,በሰሜን ወሎ ዞን የጋሸና ከተማ ነዋሪዎች ሀገራዊ ለውጡን በመደገፍ የድጋፍ ሰልፍ አካሔዱ።,0,amh
urd_47da759a685605615647a58da8116597,قادیانیوں کی ویڈیوز لگا کر کیا ہم خود قادیانیت کو پروموٹ نہی کر رہے؟,1,urd
zho_528deb3b8638665dea39ba27ee910fa5,是的，我被浙江生恶心到了。还说什么6000万不算什么！！！！,1,zho
hin_d4ca8c41fb4ced7eb7e47f7d6518371a,"हिंदुत्व की लड़ाई इसलिए बहुत मुश्किल है, क्योंकि इसमें सबसे पहले हिंदू से ही लड़ना पड़ता है।😭 🚩🚩हे राम 🚩🚩",1,hin
tur_e8a04edfdbc2f3e5fc713e2043682e51,"@USER @USER Içinizden yürekli kimse karşıma çıkamıyor tartışmak için. Çünkü bir dediğiniz diğer dediğinizi tamamlamıyo ondan her tiviti, her konuşmanızı yeni başlık açarak anlatıyorsunuz. En karaktersiz destekçileri adamı yedi yedi doymadı",1,tur
deu_8be52a73cd626fc9d894393a7496c949,"Unsere Gesellschaft wäre keine liberale Demokratie, wenn man Leute nicht mehr kritisieren dürfte, die Putin und Querdenker Propagander verbreiten",0,deu
ita_c442d334f3a14592f7ed0ec9dc1890bb,Abbiamo denunciato 4 anni fa e fin ad ora non abbiamo ottenuto nessun risultato solo minacce e rom ancora residente @USER,0,ita
amh_4555bdeeb61d491ba815373050d96546,@USER ይሄ ቀልድ ነው እንዴ ዘር ተመርጦ እየተጨፈጨፈ,1,amh
ita_4438a0db1cf5bcaf9b95ad7706e508e2,@USER e hai tolto l’arcobaleno perché non sei più frocia,0,ita
amh_f752e0c5eaf5a3e02a5c854f23ecfeea,@USER እኔ በሀገሬ ጉዳይ አልደራደርም ???? እናንተስ አልደራደርም የሚል ቆራጥ ለሀገሩ ይቁም ባንዳን ያጥፋ,0,amh
spa_6b4c426245f3d5b1f76fa1fa436955a5,"si fuesemos un pais serio, los de la turba, identificados y deportados.",1,spa
fas_bf4035fb5e1ae3fbb357f9edb76c86bb,یادش به خیر ، تو غرب فقط پرزیدنت ترامپ و پمپئو بودن که برای جلوگیری از کشتار مردم ایران توییت میزدن.,1,fas
amh_e53b07fd03f633967448df4b1989aff2,እጅ ስጥ እጅ ወደ ላይ ባንዳ እጅ ወደ ላይ,1,amh
arb_1c46cde66ec23d6b53a7fe5ce9f4623a,ينادون بالعلمانيه ويريدون تطبيقها على المسلمين فقط في حين انهم يحشرون كل معتقداتهم في السياسه,1,arb
fas_fa9ed3e46a9a4ca3ce989a122dac1b57,تهی مغز کسیه که برجام رو نخونده امضا کرد.,1,fas
hau_339a885801dcbd9996068cb6fb5c2ac8,dan uwarta itama aa a kashe yar iska ##url,0,hau
fas_1896e6ef9a10bcfeea144c2c9a220fc7,چون مسی دوست داری سه تا از عکسای مورد علاقت ازشو بده.,1,fas
deu_09fe60befa6492046a23d6ac1ba0e8f5,"Nein, Bundesland ≠ Bund! ",0,deu
amh_a076bb3793d1d68dad3b3986b60511dc,@USER ደንቆር የአማራ ህዝብ ትህነግ ምን እንዳደረገው እረሳሽው! #አማራ አማራ ነው ጠላቱንና ወዳጁን ለይቶ ያውቃል።,1,amh
deu_8ff1f43135234b293d5829a535a8b7b3,">FDP sind Blutgeile Kriegstreiber

Das könntest du mal gerne weiter ausführen. Auf die Erklärung bin ich gespannt.",1,deu
hau_576e2e38bd23d68991d7d95ee737ad36,ana cin jakai 🤣😂 #barcagranada,0,hau
urd_d616825973140c1b2cbbb44616428ee8,آپ مریم نواز کو آف ائیر نہیں کر سلتے، چاہے نیگیٹو پراپیگنڈا کیوں نہ ہو، #StayStrongMaryamNawaz #PakistanStandsWithMaryam @USER,0,urd
arb_776c317b7669d4b7d2774847ce919c0a,ودي اخذ المايك واسمع الحلو   شي معجبني بس خايف من القمع مثل المرة اللي راحت 😝😝😝😝,0,arb
deu_9eb855b4ea9d46e74b5029c7fe524dbe,Nach der logik ist aber die usa auch gut weil Russland = Kapitalismus und Russland = Imperialismus also USA als gegenspieler gut.,1,deu
amh_138c561dfb68c0265bbe2d4770789da7,እውነት ግን የአማራ ህዝብ ይህ ግፍ ሊደርስበት ይገባ ነበር?,0,amh
hin_4e7b0bc939e694406a6e2b9305d78385,"Mumbai Airport: रनवे पर फिसला Air India का प्लेन, फट गए तीनों टायर Air India Flight: मुंबई एयरपोर्ट पर Air India की फ्लाइट AI2744 रविवार सुबह लैंडिंग के दौरान हादसे का शिकार हो गई. रनवे गीला था और बारिश की वजह से दृश्यता बेहद कम थी. ऐसे में विमान जैसे ही रनवे पर उतरा, वह फिसल गया और जोरदार झटका…",0,hin
fas_225e0ca7c50a278297f6a46004f988bc,حتی اگر پزشکیان به جای جراحیِ غده سرطانی ولایت فقیه یک دانشجو را قربانی کرده باشد باز هم قاتلِ اصلی علی خامنه ای است.,1,fas
deu_04852440eaf013080ae86eedfc81b9e8,"Oh nein, Putin macht Putin Sachen. Wie auch immer, zurück zu meinem Toastbrot.",1,deu
zho_3b0a17aaa98fb55f0b555483e5b97c55,除非有香港ID或者报那些比较水的收钱的实习项目，不然可能性很小,0,zho
eng_ae7541eca76b65d6436ab73eba707fee,I doubt border security would let him enter the country.,1,eng
zho_e633425defe994ca044b4ae4b2ac8eea,法律至上没错，对吧，那我觉着我可以打电话把比利海灵顿叫到我们国家会会你，因为国内，强奸男性不算犯法,1,zho
eng_26722eaa74b756f0f26009b989e9ccd8,MAGA inspired Blueprint for Canada anti woke Far RW agenda. No to bigotry and Christofascism in ldnont tvdsb,1,eng
tur_3f665b0e224bba6b75babb8eab4aab0d,Devlet Tiyatroları adı altında Vatana düşman militan yetiştiren Yaratıklar buraya kadar 👊🏻,1,tur
ita_38f4fec6011ef125b401be365b85e295,"@USER Ah buffoni 😄invece di parlare sempre di immigrati, ci fate sapere come sta la checca drogata di Morisi?",1,ita
eng_721a0d19807b31eab874abace9919de2,Colorado voters sue to disqualify Donald Trump,0,eng
spa_069e2ef21bb287ae0cfc33becd074ded,y aborto a posibles cigotos de voto fascista?,1,spa
zho_2bb0095e5212624d9ddb5129d19c38e5,我就问你是从哪里看到中科院河南UCLA项目既发国科大毕业证也发UCLA的学位证的？,0,zho
zho_26e5bd0d5ec4be4285bc6c4c9c11594e,别听这群人意淫的批判，打开快手看看就知道连西藏的农民都会吹吹时政,1,zho
